time,signal,power_demand,windspeed
4.68671679197995,-1.1084353652741243,-0.0006432752216944393,17
4.711779448621554,-1.1315050577203274,-1.5274885109051173e-05,43
4.7368421052631575,-1.0814424246412566,0.0006127350456909819,26
4.761904761904762,-1.0719046409470492,0.0012403601152319865,35
4.786967418546365,-1.0477631194425328,0.0018672061097733117,40
4.81203007518797,-0.7396242719082536,0.002492879304914264,13
4.837092731829574,-0.945099169372461,0.003116986712893899,12
4.8621553884711775,-0.8972454154037207,0.0037391363294285163,20
4.887218045112782,-1.1905050330141886,0.004358937379930594,7
4.912280701754385,-0.8579919413524204,0.004976000564956118,46
4.93734335839599,-0.9240423190864957,0.0055899383047251505,24
4.962406015037594,-1.0011962554020126,0.006200364982561546,23
4.987468671679197,-0.910066805691199,0.006806897187101424,37
5.012531328320802,-0.8994922095553736,0.007409153953114422,0
5.037593984962406,-0.9029350510344829,0.008006757000789289,34
5.0626566416040095,-0.9960039207767237,0.008599330973334096,44
5.087719298245614,-0.8646038643196913,0.009186503672738155,45
5.112781954887218,-0.8172872739798881,0.009767906293550843,38
5.137844611528822,-0.8470567234186065,0.01034317365453119,37
5.162907268170426,-1.0002394024261505,0.010911944428018183,18
5.1879699248120295,-0.8922424704510658,0.011473861366882887,36
5.213032581453634,-0.936044528644103,0.012028571528916454,21
5.238095238095238,-0.830456004969651,0.012575726498513684,36
5.263157894736842,-0.9156981844126777,0.013114982605516523,28
5.288220551378446,-0.8176707051751986,0.013646001141072117,34
5.313283208020049,-1.0670231223640838,0.014168448570378578,7
5.338345864661654,-0.7050585247275418,0.014681996742179182,19
5.363408521303258,-0.8355870868095201,0.015186323094874332,42
5.3884711779448615,-0.6505160256891889,0.0156811108591266,1
5.413533834586466,-0.9004815148836228,0.016166049256821913,44
5.43859649122807,-0.5660188563465575,0.016640833696270674,16
5.463659147869674,-0.8350427620810397,0.017105165963525737,41
5.488721804511278,-0.7417386459760883,0.017558754409688904,30
5.513784461152882,-0.6680110410518223,0.018001314134096835,38
5.538847117794486,-0.6507397934926117,0.018432567163270797,19
5.56390977443609,-0.5407367192516663,0.018852242625509996,43
5.588972431077694,-0.7327568485864722,0.019260076921028768,2
5.614035087719298,-0.4998773878420303,0.019655813887524465,39
5.639097744360902,-0.6372676764259618,0.02003920496107231,47
5.664160401002506,-0.6756753710584364,0.020410009332252843,5
5.68922305764411,-0.5973621822111987,0.020767994097401876,17
5.7142857142857135,-0.5008579442809075,0.021112934404899864,24
5.739348370927318,-0.5610854243427023,0.021444613596402012,11
5.764411027568922,-0.35840025868490266,0.021762823342920345,35
5.789473684210526,-0.32525674279741257,0.022067363775679943,1
5.81453634085213,-0.43413113105206136,0.022358043611653694,38
5.839598997493734,-0.594880505596417,0.022634680273707852,2
5.864661654135338,-0.31693180748316824,0.022897100005283166,38
5.889724310776942,-0.40474623630769047,0.02314513797952833,18
5.9147869674185465,-0.22663080404745065,0.023378638402828333,20
5.93984962406015,-0.3899260024385837,0.02359745461266277,14
5.964912280701754,-0.32225587657190824,0.023801449169721073,43
5.989974937343358,-0.37315897785404023,0.02399049394423064,16
6.015037593984962,-0.26944105771144755,0.024164470196435764,19
6.040100250626566,-0.1109980315596191,0.024323268651176316,47
6.06516290726817,-0.1688442088500988,0.024466789566528133,49
6.090225563909774,0.026179665449910572,0.024594942796447153,18
6.115288220551378,-0.1371663477300878,0.024707647847392572,33
6.140350877192982,-0.1635496038249152,0.024804833928885155,42
6.165413533834586,-0.051523278280386525,0.0248864399979688,43
6.19047619047619,-0.15536759521861493,0.024952414797556312,36
6.215538847117794,-0.11133600599079746,0.02500271688862013,7
6.2406015037593985,-0.021372492665429527,0.025037314676220414,30
6.265664160401002,-0.06134712932062214,0.02505618642935391,27
6.290726817042606,-0.06147635297680821,0.025059320294599268,6
6.315789473684211,0.1876288292780039,0.025046714303562232,15
6.340852130325814,-0.03584748545045281,0.025018376374116004,8
6.365914786967418,0.09214271337201867,0.02497432430542356,40
6.390977443609022,0.11588912172029288,0.024914585766760103,42
6.416040100250626,0.10083585398880253,0.02483919828013395,30
6.4411027568922306,0.1581065966072173,0.024748209196716553,38
6.466165413533834,0.29052980679514684,0.024641675667105456,15
6.491228070175438,0.2432826869969333,0.024519664605423416,48
6.516290726817042,0.27678751481709174,0.02438225264729156,23
6.541353383458646,0.238028725211994,0.024229526101694265,0
6.5664160401002505,0.19509454976940407,0.024061580896765883,19
6.591478696741854,0.2690398408162738,0.023878522519542394,23
6.616541353383458,0.15054457944244737,0.02368046594970069,29
6.641604010025063,0.32994334942843456,0.02346753558733919,5
6.666666666666666,0.32482486762421986,0.023239865174845692,25
6.69172932330827,0.5054745245745158,0.022997597712889478,35
6.716791979949875,0.3904077204909331,0.02274088537060187,2
6.741854636591478,0.5202317361357842,0.02246988939000208,37
6.7669172932330826,0.46842891377705453,0.022184779984716324,37
6.791979949874686,0.273923400398861,0.021885736233067943,0
6.81704260651629,0.3343406340656989,0.02157294596559775,33
6.842105263157895,0.5516929554180315,0.021246605647084915,39
6.867167919799498,0.6676343724891899,0.020906920253150496,18
6.8922305764411025,0.5189708650813751,0.020554103141507685,49
6.917293233082706,0.5018832026142815,0.020188375917952806,8
6.94235588972431,0.6316930787377825,0.019809968297173963,13
6.967418546365915,0.5045140775826994,0.019419117958464627,21
6.992481203007518,0.8259381143394529,0.01901607039643971,20
7.017543859649122,0.7235277691969431,0.01860107876683631,21
7.042606516290727,0.4674337017214424,0.018174403727505617,41
7.06766917293233,0.9214491089444498,0.017736313274695936,21
7.0927318295739346,0.8525908216227228,0.017287082574720114,5
7.117794486215539,0.7036394404827638,0.01682699379112229,33
7.142857142857142,0.7726057914259549,0.016356335907453057,0
7.167919799498747,0.8241947247773199,0.015875404545754646,40
7.19298245614035,0.7338236499990687,0.015384501780880688,23
7.2180451127819545,0.7179261273623124,0.014883935950762262,10
7.243107769423559,0.7396804207476191,0.014374021462738307,29
7.268170426065162,0.8790677853370327,0.01385507859607743,34
7.293233082706767,0.7871883997513219,0.013327433300806879,31
7.31829573934837,0.9798585916881615,0.012791416992983251,21
7.343358395989974,0.7254095032099434,0.012247366346528954,1
7.368421052631579,1.0193671892496157,0.011695623081764805,21
7.393483709273182,0.698155769130308,0.011136533750776167,5
7.4185463659147866,0.9863790691527705,0.01057044951974051,36
7.443609022556391,0.9943363233176348,0.009997725948358627,19
7.468671679197994,0.9160591343455694,0.009418722766527832,28
7.493734335839599,0.9187132523233379,0.00883380364839259,5
7.518796992481203,1.0343700849914326,0.008243335983919409,30
7.5438596491228065,0.9017644194931341,0.007647690648139138,12
7.568922305764411,1.0375860286339456,0.0070472417681975985,36
7.593984962406014,0.8439049732845721,0.006442366488365381,35
7.619047619047619,0.9697035127303613,0.005833444733152171,3
7.644110275689223,0.986555887878115,0.005220858968674025,34
7.669172932330826,1.026847958204011,0.0046049939624261405,6
7.694235588972431,1.0238590519992965,0.003986236541607957,8
7.719298245614034,0.9305685830028161,0.003364975350155397,20
7.744360902255639,0.8920285378224447,0.0027416006046327435,26
7.769423558897243,1.2195125939075249,0.0021165038491356425,5
7.794486215538846,0.8184010816278203,0.001490077709361104,24
7.819548872180451,0.8672764789336174,0.0008627156459974361,14
7.844611528822055,0.9268293548714558,0.00023481170758998804,37
7.8696741854636585,1.1068018475446575,-0.00039323971696186844,13
7.894736842105263,0.9410457977123178,-0.001021044146122141,43
7.919799498746867,1.0108717856948508,-0.0016482072534935721,31
7.944862155388471,1.1107340452453494,-0.0022743351154957403,8
7.969924812030075,0.9385147020902254,-0.002899034458789751,48
7.994987468671678,1.080597546698775,-0.0035219129072949773,31
8.020050125313283,1.170281023040196,-0.004142579228641696,20
8.045112781954886,0.9996562275032752,-0.004760643579906021,39
8.070175438596491,1.0283955980461672,-0.0053757177524713096,47
8.095238095238095,1.1053855315301697,-0.005987415415863784,22
8.120300751879698,0.8312827644015428,-0.006595352360408979,7
8.145363408521304,0.9848798902274466,-0.007199146738553153,32
8.170426065162907,1.2798374613278352,-0.007798419304705317,15
8.19548872180451,1.091529795196658,-0.008392793653442532,49
8.220551378446114,0.9046926021232807,-0.008981896455930893,30
8.24561403508772,0.8708790540185096,-0.009565357694414467,33
8.270676691729323,1.1623529046566736,-0.010142810894625987,11
8.295739348370926,0.8513269471914053,-0.010713893355971671,44
8.320802005012531,0.7744613464046388,-0.011278246379341217,33
8.345864661654135,0.8561967788186166,-0.011835515492411408,41
8.370927318295738,0.8464846796605477,-0.012385350672291962,10
8.395989974937343,0.8201606443316855,-0.012927406565372446,7
8.421052631578947,0.8812397831178955,-0.013461342704243595,5
8.44611528822055,0.846768984163321,-0.013986823721546915,46
8.471177944862156,0.8871021384096782,-0.014503519560615852,47
8.496240601503759,0.7191142757796746,-0.015011105682789405,12
8.521303258145362,0.8134705261030364,-0.015509263271256901,21
8.546365914786968,0.7989465085641018,-0.015997679431303202,21
8.571428571428571,0.9077238690555599,-0.01647604738684355,7
8.596491228070175,0.6735312527869385,-0.016944066673111158,38
8.62155388471178,0.5780334049008393,-0.017401443325375243,36
8.646616541353383,0.8214318797992564,-0.017847890063586336,27
8.671679197994987,0.5525031900296014,-0.01828312647281749,18
8.69674185463659,0.6901881776751958,-0.018706879179391955,30
8.721804511278195,0.5926708822502564,-0.01911888202258971,42
8.746867167919799,0.7442924186993127,-0.019518876221826742,24
8.771929824561402,0.4258174942036883,-0.01990661053919701,29
8.796992481203008,0.4811983401204575,-0.020281841437269688,47
8.822055137844611,0.7224945895798414,-0.020644333232062106,14
8.847117794486214,0.7048843839801544,-0.020993858241074137,21
8.87218045112782,0.5879518802353704,-0.02133019692628957,37
8.897243107769423,0.5499287737398422,-0.02165313803207547,2
8.922305764411027,0.353475787005599,-0.021962478717873046,47
8.947368421052632,0.389030801972832,-0.02225802468559529,37
8.972431077694235,0.3768426866868506,-0.02253959030167338,18
8.997493734335839,0.463566737553294,-0.022806998713653243,33
9.022556390977442,0.4034938984164972,-0.023060081961274154,9
9.047619047619047,0.3375658253398304,-0.023298681081964895,34
9.072681704260651,0.37456596405056025,-0.02352264621069225,28
9.097744360902254,0.4750685443386079,-0.023731836674092593,48
9.12280701754386,0.4070283816905112,-0.02392612107882186,26
9.147869674185463,0.17932712250127564,-0.02410537739409191,39
9.172932330827066,0.1462399191598049,-0.024269493028318295,27
9.197994987468672,0.19374286382165132,-0.02441836489983197,38
9.223057644110275,0.20751328135661226,-0.024551899501632987,27
9.248120300751879,0.20077509904833968,-0.02467001296012257,29
9.273182957393484,0.036528235718811475,-0.024772631087776692,33
9.298245614035087,0.04307128583398842,-0.024859689429751287,11
9.32330827067669,0.18664068511574788,-0.02493113330436672,24
9.348370927318296,0.1421777100773255,-0.02498691783744557,30
9.3734335839599,0.2114870296938126,-0.025027007990506216,29
9.398496240601503,0.16360089769231287,-0.02505137858277067,20
9.423558897243108,0.07602852498020005,-0.025060014306972744,48
9.448621553884712,0.1547086132729409,-0.025052909738980566,24
9.473684210526315,-0.19283915196906462,-0.025030069341202617,1
9.498746867167918,-0.24964429135541014,-0.02499150745978135,48
9.523809523809524,-0.005853952477363117,-0.0249372483155823,45
9.548872180451127,-0.024688368489996296,-0.02486732598898439,1
9.57393483709273,-0.26849457512511,-0.02478178439847483,7
9.598997493734336,-0.2459917662982758,-0.024680677273055812,2
9.62406015037594,-0.21366915361945393,-0.024564068118504992,27
9.649122807017543,-0.2837738016493273,-0.024432030177487282,39
9.674185463659148,-0.22771710797764402,-0.02428464638354301,45
9.699248120300751,-0.21050330589767224,-0.024122009309004863,7
9.724310776942355,-0.07784034500328946,-0.023944221106852764,25
9.74937343358396,-0.26364481927720673,-0.02375139344654359,32
9.774436090225564,-0.4137636832531453,-0.02354364744387874,7
9.799498746867167,-0.38451169243557926,-0.023321113584930026,7
9.82456140350877,-0.48723434178083147,-0.02308393164407746,22
9.849624060150376,-0.46217614282330327,-0.022832250596216436,8
9.87468671679198,-0.6360532236352995,-0.022566228523189374,1
9.899749373433583,-0.5165550609095712,-0.02228603251449468,35
9.924812030075188,-0.4780648779602235,-0.02199183856232992,28
9.949874686716791,-0.5095511192779913,-0.021683831451057567,10
9.974937343358395,-0.5318072835284351,-0.021362204641141302,22
10.0,-0.6426653796410472,-0.02119801103262331,29
